=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-10_23-5-45
====================================================================================
23:5:45 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.333496, 329.903809, 7949.304688>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.238770, 329.729858, 7949.312012>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.180664, 329.699738, 7949.303223>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.094727, 329.533142, 7949.306152>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.042969, 329.509308, 7949.293457>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.963379, 329.343506, 7949.293945>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.934570, 329.388489, 7949.276367>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.863281, 329.242767, 7949.274414>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.821777, 329.223389, 7949.258789>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.763184, 329.099182, 7949.256836>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.736328, 329.118286, 7949.239746>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.686035, 329.022095, 7949.233398>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.663086, 329.070129, 7949.211914>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.615234, 328.983215, 7949.204102>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.592285, 329.017731, 7949.184570>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.549805, 328.950775, 7949.173828>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.529785, 329.002380, 7949.154297>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.488281, 328.926147, 7949.146973>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.471191, 328.985291, 7949.125488>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.432617, 328.921631, 7949.116699>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.419922, 328.995728, 7949.094727>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.377930, 328.928864, 7949.085449>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.366211, 329.007141, 7949.062500>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.328613, 328.948303, 7949.053711>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.311523, 329.003693, 7949.032715>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.274902, 328.944916, 7949.022949>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.258789, 329.007202, 7949.000977>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.224121, 328.958923, 7948.990723>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.211426, 329.029449, 7948.969238>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.175781, 328.976715, 7948.958008>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4735.296387, 329.111481, 7949.220703>)
23:35:39 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<6345.617188, 6.595480, 2300.383789>)
23:35:55 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:35:58 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<6343.239746, 9.718941, 2297.825928>)
23:35:59 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:37:5 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:37:12 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:37:36 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:37:38 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<1685.446777, 147.890366, 3791.514648>)
23:37:39 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:39:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<1691.284912, 145.652679, 3791.011475>)
23:40:30 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:40:42 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<1661.569336, 143.403519, 3729.841064>)
23:40:43 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:42:40 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:42:44 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:42:59 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<6638.667480, 7.652935, 2652.296143>)
23:43:4 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:43:14 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<6639.082520, 11.449508, 2650.836426>)
23:43:15 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:43:55 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:43:55 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:43:55 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:44:47 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:44:50 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:44:54 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<3605.756592, 9.930717, 2518.466309>)
23:44:55 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:45:33 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:45:38 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<1726.369629, 145.884262, 3797.714844>)
23:45:39 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:48:58 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:49:0 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<3126.490479, 303.352905, 7977.304199>)
23:49:1 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:57:45 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<6373.039063, 7.378644, 2347.125977>)
23:59:33 | "Syntactix" (steamid=76561199240649723) toggled freecam
23:59:50 | "Syntactix" (steamid=76561199240649723) Spawned Item: (CrSk_RAM_1500_TRX_Black)
23:59:52 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<6655.654297, 15.730461, 2844.279297>)
23:59:53 | "Syntactix" (steamid=76561199240649723) toggled freecam
0:2:10 | "Syntactix" (steamid=76561199240649723) Spawned Item: (CrSk_Lamborghini_Huracan_Perf_Black)
0:4:19 | Player "Syntactix" (steamId=76561199240649723) initiated disconnect process...
0:4:20 | Player "Syntactix" (steamId=76561199240649723) disconnected early from server (EXIT NOW).
